#{"t_start": 1771110201.4581327, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
18.605933,9,9350.055623,0,0,1,0,0
316.739941,18,9353.426403,0,0,1,0,0
328.931002,1,9353.869788,0,0,0,0,1
328.831123,1,9354.31456,0,0,0,0,1
328.931002,1,9354.731842,0,0,0,0,1
303.927601,13,9818.298877,0,0,1,0,0
328.99729,1,9819.074408,0,0,0,0,1
-132.008297,1,9951.763971,1,0,0,0,0
328.778864,1,9952.613216,0,0,0,0,1
287.935146,13,10077.410036,0,0,1,0,0
321.129458,1,10084.59507,0,0,1,0,0
337.800053,1,10085.171269,0,0,0,0,1
337.800052,1,10085.700486,0,0,0,0,1
192.641987,15,10112.931012,0,0,1,0,0
328.93954,1,10113.721074,0,0,0,0,1
854.857604,44,10250.552042,0,0,1,0,0
-88.105063,2,10304.771666,0,0,1,0,0
307.875443,16,10307.808118,0,0,1,0,0
328.826743,1,10308.273633,0,0,0,0,1
313.393229,14,10442.020278,0,0,1,0,0
-12.975498,8,10443.739336,0,0,1,0,0
-71.624009,7,10670.661776,0,0,1,0,0
328.881733,1,10672.694052,0,0,1,0,0
328.846563,1,10673.787536,0,0,1,0,0
375.280692,19,10681.780841,0,0,1,0,0
328.888918,1,10682.242038,0,0,1,0,0
974.193193,52,10748.650867,0,0,1,0,0
328.99729,1,10749.046407,0,0,0,0,1
771.894521,35,10769.783163,0,0,1,0,0
340.260399,21,10777.959664,0,0,1,0,0
328.826743,1,10778.45503,0,0,0,0,1
328.82862,1,10778.929582,0,0,0,0,1
328.800053,1,10779.538046,0,0,0,0,1
464.030261,17,11689.676225,0,0,1,0,0
865.294352,35,11711.296589,0,0,1,0,0
202.504872,15,11716.793558,1,0,0,0,0
210.990755,10,12177.273906,0,0,1,0,0
556.17164,22,12278.532439,0,0,1,0,0
328.99729,1,12279.169437,0,0,0,0,1
911.057414,37,12649.061023,0,0,1,0,0
-197.932664,8,12651.853657,0,0,1,0,0
328.93954,1,12652.219668,0,0,0,0,1
328.778864,1,12652.810881,0,0,0,0,1
-10.785045,8,12654.181827,0,0,1,0,0
-99.095249,2,12660.027592,0,0,1,0,0
328.931002,1,12660.463048,0,0,0,0,1
560.240306,27,12698.374662,0,0,1,0,0
164.142091,11,12704.111315,0,0,1,0,0
92.1481,11,12709.549152,0,0,1,0,0
271.874172,13,12859.361964,0,0,1,0,0
-134.998929,3,13131.892618,0,0,1,0,0
-144.643424,3,13408.868845,0,0,1,0,0
-99.102127,2,13410.179079,0,0,1,0,0
360.084125,20,13415.868076,0,0,1,0,0
337.939541,1,13416.263299,0,0,0,0,1
337.426845,22,13477.311967,0,0,1,0,0
296.239789,14,13605.193082,0,0,1,0,0
328.826743,1,13605.779934,0,0,0,0,1
328.968284,1,13606.664112,0,0,0,0,1
328.991637,1,13608.828926,0,0,0,0,1
337.773494,1,13611.091494,0,0,1,0,0
328.826743,1,13611.537394,0,0,0,0,1
328.931002,1,13612.086596,0,0,0,0,1
337.931001,1,13612.473793,0,0,0,0,1
758.089342,34,13738.0099,0,0,1,0,0
328.831123,1,13738.505329,0,0,0,0,1
-126.991691,3,13849.47346,0,0,1,0,0
194.863866,10,14178.895319,0,0,1,0,0
-123.737927,1,14181.927553,0,0,1,0,0
60.211641,14,14187.382067,0,0,1,0,0
614.487715,30,14228.739963,1,0,0,0,0
195.828982,15,14255.330312,0,0,1,0,0
515.937705,24,14318.136132,1,0,0,0,0
328.99729,1,14318.501501,0,0,0,0,1
328.93954,1,14319.142287,0,0,0,0,1
897.002312,46,14333.315691,1,0,0,0,0
1329.3039,54,14563.908304,1,0,0,0,0
166.143769,15,14596.209066,0,0,1,0,0
328.82862,1,14596.852665,0,0,0,0,1
328.859287,1,14597.347439,1,0,0,0,0
328.976686,1,14598.685837,0,0,0,0,1
-131.245198,5,14679.978112,1,0,0,0,0
337.881735,1,14681.835284,0,0,1,0,0
671.100421,26,14847.209397,0,0,1,0,0
-126.980377,3,14959.104527,0,0,1,0,0
439.657628,18,15656.951568,0,0,1,0,0
189.27361,12,15659.227631,1,0,0,0,0
337.920202,1,15661.113115,0,0,0,0,1
328.778864,1,15661.805228,0,0,0,0,1
328.82862,1,15662.288271,0,0,0,0,1
-10.742518,8,15679.513804,0,0,1,0,0
328.80893,1,15680.103554,0,0,0,0,1
321.129458,1,15681.543693,0,0,1,0,0
-58.563118,4,15684.72262,0,0,1,0,0
337.997289,1,15685.139658,0,0,0,0,1
45.602302,10,15740.509165,0,0,1,0,0
871.91901,39,15757.402576,0,0,1,0,0
65.100089,14,15762.452456,0,0,1,0,0
66.949027,11,15849.992131,0,0,1,0,0
1006.057212,23,15859.144553,0,0,0,0,1
328.938687,1,15861.186688,0,0,0,0,1
328.826743,1,15861.712713,0,0,0,0,1
337.997289,1,15862.406385,0,0,0,0,1
704.950633,31,15872.032947,0,0,1,0,0
328.831123,1,15872.487935,0,0,0,0,1
1094.303894,38,16095.220359,0,0,1,0,0
328.800053,1,16095.593934,0,0,0,0,1
328.93954,1,16096.004534,0,0,0,0,1
180.203165,9,16554.959611,0,0,1,0,0
99.407202,12,16612.10049,0,0,1,0,0
226.839416,13,16614.002404,0,0,1,0,0
688.24972,34,16628.412644,1,0,0,0,0
328.778864,1,16629.09025,0,0,0,0,1
-67.558576,4,16632.250961,0,0,1,0,0
328.773494,1,16634.567965,0,0,1,0,0
337.846564,1,16635.725171,0,0,1,0,0
45.548924,16,16868.041837,0,0,1,0,0
480.144698,23,16882.782624,0,0,1,0,0
106.117251,12,16884.675533,0,0,1,0,0
328.800053,1,16885.137839,0,0,0,0,1
328.859287,1,16885.616884,1,0,0,0,0
328.863408,1,16886.09753,0,0,0,0,1
-140.734042,5,16963.631076,1,0,0,0,0
-123.740643,1,16966.442268,0,0,1,0,0
328.863408,1,16966.967422,0,0,0,0,1
328.826743,1,16967.605912,0,0,0,0,1
-200.772631,5,16970.07528,0,0,1,0,0
219.421928,16,16974.672311,0,0,1,0,0
36.105254,10,17058.711534,0,0,1,0,0
-125.3795,6,17060.952928,0,0,1,0,0
328.778864,1,17061.647243,0,0,0,0,1
-123.688505,5,17128.0694,0,0,1,0,0
674.924523,33,17133.628567,0,0,1,0,0
655.715756,34,17180.644036,0,0,1,0,0
337.93954,1,17181.169502,0,0,0,0,1
337.881734,1,17182.932842,0,0,1,0,0
328.859287,1,17183.399155,1,0,0,0,0
97.831539,15,17189.738233,0,0,1,0,0
337.881733,1,17191.949398,0,0,1,0,0
337.778864,1,17192.615846,0,0,0,0,1
103.343454,12,17247.001545,0,0,1,0,0
482.354406,40,17260.511663,0,0,1,0,0
-125.698838,5,17326.610531,0,0,1,0,0
328.846563,1,17327.794634,0,0,1,0,0
90.249775,12,17355.913604,0,0,1,0,0
337.939541,1,17356.463137,0,0,0,0,1
328.800053,1,17357.049056,0,0,0,0,1
-129.071402,1,17359.196814,0,0,1,0,0
328.800053,1,17359.8016,0,0,0,0,1
337.931004,1,17360.438259,0,0,0,0,1
841.092553,43,17390.93504,0,0,1,0,0
-187.008077,8,17402.943807,0,0,1,0,0
314.52114,16,17405.747553,0,0,1,0,0
328.859287,1,17406.232057,1,0,0,0,0
-123.735065,1,17409.016346,0,0,1,0,0
217.634307,12,17799.704016,0,0,1,0,0
408.581612,18,17801.833876,0,0,1,0,0
630.169042,31,17807.032855,0,0,1,0,0
337.90953,1,17807.639691,0,0,0,0,1
328.778864,1,17808.174137,0,0,0,0,1
328.859287,1,17808.664715,1,0,0,0,0
-97.103247,2,17863.305408,0,0,1,0,0
-198.663258,8,17866.052108,0,0,1,0,0
73.904966,11,17880.378766,0,0,1,0,0
337.939541,1,17881.195371,0,0,0,0,1
541.745071,25,17891.875981,0,0,1,0,0
328.778864,1,17892.387668,0,0,0,0,1
48.969309,10,17901.62977,0,0,1,0,0
626.911297,30,17915.282228,0,0,1,0,0
328.87485,1,17916.54939,0,0,0,0,1
328.881733,1,17918.704071,0,0,1,0,0
842.153769,43,17931.685952,0,0,1,0,0
