#{"t_start": 1771500540.2908065, "env_id": "commonroad-v1"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
331.909689,1,681.301984,0,0,1,0,0
-32.29189,6,681.897932,0,0,1,0,0
235.752911,14,683.157082,0,0,1,0,0
331.773495,1,683.263056,0,0,1,0,0
331.888919,1,683.33949,0,0,1,0,0
44.560513,9,683.995246,0,0,1,0,0
331.826743,1,684.122653,0,0,0,0,1
251.016225,14,691.15729,0,0,1,0,0
338.218057,17,693.633896,0,0,1,0,0
331.939539,1,694.10183,0,0,0,0,1
897.747098,39,695.542549,1,0,0,0,0
550.978397,24,698.562523,0,0,1,0,0
331.828616,1,698.858588,0,0,0,0,1
581.43641,25,700.772767,0,0,1,0,0
331.778864,1,700.882658,0,0,0,0,1
121.814091,12,702.193193,0,0,1,0,0
331.800054,1,702.337342,0,0,0,0,1
714.048155,32,704.894913,0,0,1,0,0
331.931002,1,704.995353,0,0,0,0,1
-167.951649,5,705.224584,0,0,1,0,0
38.42648,9,706.048401,0,0,1,0,0
617.532242,25,713.325251,1,0,0,0,0
699.996473,29,715.119237,0,0,1,0,0
331.939541,1,715.216856,0,0,0,0,1
329.49566,17,716.631115,0,0,1,0,0
38.334791,9,717.524846,0,0,1,0,0
147.706907,8,718.10761,0,0,1,0,0
331.800053,1,718.141531,0,0,0,0,1
331.831123,1,718.401106,0,0,0,0,1
572.530487,25,719.402675,0,0,1,0,0
-128.273301,5,719.763992,1,0,0,0,0
331.931001,1,719.835816,0,0,0,0,1
331.881737,1,720.22662,0,0,1,0,0
973.072077,43,723.130187,0,0,1,0,0
308.539831,16,724.366056,0,0,1,0,0
331.888916,1,724.438853,0,0,1,0,0
331.800057,1,724.568174,0,0,0,0,1
829.956899,30,726.163077,0,0,1,0,0
394.204361,23,728.18703,0,0,1,0,0
272.191969,15,729.010095,0,0,1,0,0
225.062681,13,734.741876,0,0,1,0,0
331.930998,1,734.810307,0,0,0,0,1
331.778866,1,734.889493,0,0,0,0,1
331.939542,1,735.251134,0,0,0,0,1
141.379187,8,735.729391,0,0,1,0,0
331.93954,1,735.832115,0,0,0,0,1
-130.091871,7,736.086239,0,0,1,0,0
226.845532,11,736.198778,0,0,1,0,0
331.800056,1,736.231448,0,0,0,0,1
331.939538,1,736.324213,0,0,0,0,1
331.909687,1,736.432604,0,0,1,0,0
331.931001,1,736.508111,0,0,0,0,1
-126.05211,1,736.904446,0,0,1,0,0
-52.71885,7,737.310862,0,0,1,0,0
619.190906,29,739.768652,0,0,1,0,0
-131.650928,6,739.901885,0,0,1,0,0
-137.949864,1,739.976825,1,0,0,0,0
331.863408,1,740.175585,0,0,0,0,1
-166.801232,5,740.955157,0,0,1,0,0
331.778866,1,740.986951,0,0,0,0,1
331.77886,1,741.245101,0,0,0,0,1
799.800696,36,743.843293,0,0,1,0,0
331.863407,1,744.128535,0,0,0,0,1
511.269924,21,745.948048,1,0,0,0,0
222.552718,12,746.410332,1,0,0,0,0
331.778864,1,746.494144,0,0,0,0,1
331.881733,1,746.576963,0,0,1,0,0
-117.356651,4,746.664067,0,0,1,0,0
193.180495,10,746.999911,0,0,1,0,0
-126.05121,1,747.096807,0,0,1,0,0
633.169645,25,750.015501,0,0,1,0,0
113.507439,9,750.708452,0,0,1,0,0
557.917295,24,756.798086,0,0,1,0,0
1008.081382,38,759.114832,0,0,1,0,0
331.826746,1,759.203172,0,0,0,0,1
331.846565,1,759.515207,0,0,1,0,0
524.115646,27,760.683897,0,0,1,0,0
75.274837,6,760.905776,0,0,1,0,0
222.51701,12,762.114361,1,0,0,0,0
331.881735,1,762.256795,0,0,1,0,0
-3.191543,8,762.69982,0,0,1,0,0
331.82674,1,762.789464,0,0,0,0,1
-123.388734,1,762.961233,0,0,1,0,0
1014.613655,46,767.117178,0,0,1,0,0
8.002408,8,767.65861,0,0,1,0,0
331.93954,1,767.837759,0,0,0,0,1
331.859287,1,767.972405,1,0,0,0,0
331.939541,1,768.086266,0,0,0,0,1
372.497467,19,768.453216,0,0,1,0,0
331.939542,1,768.506454,0,0,0,0,1
81.582834,13,769.451898,0,0,1,0,0
331.859286,1,769.582635,1,0,0,0,0
-121.012588,1,769.699524,0,0,1,0,0
331.82862,1,769.782636,0,0,0,0,1
361.701849,16,771.50978,0,0,1,0,0
333.429642,16,772.767189,0,0,1,0,0
331.778862,1,772.914297,0,0,0,0,1
-132.048067,6,773.077606,0,0,1,0,0
-137.931611,1,773.154145,1,0,0,0,0
760.074195,33,781.237115,0,0,1,0,0
331.859288,1,781.380952,1,0,0,0,0
-46.87885,6,781.858981,0,0,1,0,0
331.859285,1,781.987291,1,0,0,0,0
240.910732,12,783.085523,0,0,1,0,0
331.863409,1,783.195112,0,0,0,0,1
-45.799644,6,783.801255,0,0,1,0,0
-114.419723,3,783.993666,0,0,1,0,0
331.800053,1,784.053404,0,0,0,0,1
472.61208,22,785.775887,0,0,1,0,0
331.99729,1,785.879695,0,0,0,0,1
535.446341,23,787.923269,0,0,1,0,0
331.859285,1,788.048028,1,0,0,0,0
331.939544,1,788.157268,0,0,0,0,1
24.867204,8,789.426765,0,0,1,0,0
-181.820698,8,790.172276,0,0,1,0,0
331.931,1,790.233048,0,0,0,0,1
-120.46595,5,790.403647,0,0,1,0,0
331.800054,1,790.435696,0,0,0,0,1
323.789956,16,791.009435,0,0,1,0,0
331.826744,1,791.072893,0,0,0,0,1
331.909689,1,791.159213,0,0,1,0,0
663.905719,27,793.178668,0,0,1,0,0
-112.700358,4,793.377037,0,0,1,0,0
331.997291,1,793.418138,0,0,0,0,1
-98.537643,6,793.608684,0,0,1,0,0
331.826742,1,793.682985,0,0,0,0,1
12.734955,8,794.263888,0,0,1,0,0
-129.742373,1,794.635271,0,0,1,0,0
331.846563,1,794.791222,0,0,1,0,0
331.800056,1,794.880834,0,0,0,0,1
133.774419,10,795.542352,0,0,1,0,0
331.93954,1,795.631667,0,0,0,0,1
331.808931,1,795.903743,0,0,0,0,1
331.931002,1,796.029299,0,0,0,0,1
361.470811,22,796.762159,0,0,1,0,0
48.244902,9,803.176464,0,0,1,0,0
331.778865,1,803.321316,0,0,0,0,1
331.800053,1,803.45518,0,0,0,0,1
-114.738533,3,803.692041,0,0,1,0,0
11.827954,8,804.316231,0,0,1,0,0
331.852828,1,804.414351,0,0,1,0,0
-109.197931,2,804.57567,0,0,1,0,0
331.931001,1,804.635031,0,0,0,0,1
697.84985,23,804.862933,0,0,1,0,0
-123.394334,1,804.909508,0,0,1,0,0
331.808932,1,804.99179,0,0,0,0,1
51.391992,6,805.404247,0,0,1,0,0
832.328318,21,807.099343,0,0,0,0,1
654.807077,24,807.598357,0,0,1,0,0
307.850882,15,808.705465,1,0,0,0,0
434.09082,21,810.662506,0,0,1,0,0
613.036186,32,813.619617,0,0,1,0,0
331.968286,1,813.765965,0,0,0,0,1
331.997292,1,814.090953,0,0,0,0,1
331.778865,1,814.213347,0,0,0,0,1
331.778864,1,814.328724,0,0,0,0,1
387.576153,16,815.415857,0,0,1,0,0
657.404314,30,817.844601,0,0,1,0,0
848.631049,33,820.461176,1,0,0,0,0
331.778861,1,820.586099,0,0,0,0,1
388.185282,20,827.798996,1,0,0,0,0
331.80005,1,827.912236,0,0,0,0,1
331.881733,1,827.992266,0,0,1,0,0
-111.477147,6,828.363599,0,0,1,0,0
-168.29324,18,828.904203,0,0,1,0,0
331.93954,1,828.976506,0,0,0,0,1
-152.309234,10,829.210985,0,0,1,0,0
331.800053,1,829.406633,0,0,0,0,1
375.474576,23,831.159512,0,0,1,0,0
101.5037,11,832.095289,0,0,1,0,0
324.129458,1,832.22177,0,0,1,0,0
331.863408,1,832.277397,0,0,0,0,1
331.997289,1,832.625402,0,0,0,0,1
331.931,1,833.103113,0,0,0,0,1
331.997291,1,833.196319,0,0,0,0,1
331.939538,1,833.328724,0,0,0,0,1
331.931004,1,833.462464,0,0,0,0,1
331.778861,1,833.569143,0,0,0,0,1
418.514388,20,835.836407,0,0,1,0,0
331.881732,1,835.96025,0,0,1,0,0
331.800057,1,836.023754,0,0,0,0,1
302.69146,14,837.732368,0,0,1,0,0
331.997287,1,837.855686,0,0,0,0,1
331.931003,1,838.024019,0,0,0,0,1
124.571686,8,838.189595,0,0,1,0,0
331.931,1,838.247626,0,0,0,0,1
331.991635,1,838.53797,0,0,0,0,1
258.295094,13,840.054449,1,0,0,0,0
331.99729,1,840.134836,0,0,0,0,1
557.588521,24,842.876973,0,0,1,0,0
331.808931,1,843.028324,0,0,0,0,1
331.826743,1,843.141847,0,0,0,0,1
331.997289,1,843.240716,0,0,0,0,1
331.930998,1,843.39792,0,0,0,0,1
331.859287,1,843.51384,1,0,0,0,0
331.939539,1,843.629353,0,0,0,0,1
331.881731,1,843.907172,0,0,1,0,0
468.681338,23,851.92137,1,0,0,0,0
331.90969,1,852.054718,0,0,1,0,0
731.144614,28,853.743289,0,0,1,0,0
331.931002,1,853.850516,0,0,0,0,1
331.863406,1,853.947502,0,0,0,0,1
206.729585,10,854.521753,0,0,1,0,0
731.045515,37,855.446041,0,0,1,0,0
331.800053,1,855.490876,0,0,0,0,1
331.828621,1,855.618916,0,0,0,0,1
313.278222,15,856.160122,0,0,1,0,0
662.3266,11,856.876361,0,0,0,0,1
-170.61589,8,857.04951,0,0,1,0,0
679.482352,25,857.238558,0,0,1,0,0
331.997291,1,857.475342,0,0,0,0,1
331.981338,1,857.588432,0,0,0,0,1
103.453361,10,858.627946,0,0,1,0,0
204.355434,11,860.096497,0,0,1,0,0
331.930998,1,860.336552,0,0,0,0,1
298.537523,21,862.164662,0,0,1,0,0
331.997287,1,862.283103,0,0,0,0,1
331.939544,1,862.411592,0,0,0,0,1
7.181061,8,862.751192,0,0,1,0,0
331.881737,1,863.124193,0,0,1,0,0
464.150878,17,863.4899,0,0,1,0,0
10.389355,8,864.0276,0,0,1,0,0
331.778864,1,864.398595,0,0,0,0,1
-145.723194,4,864.552007,0,0,1,0,0
16.425343,8,865.467181,0,0,1,0,0
-165.989959,5,865.810802,0,0,1,0,0
16.717311,8,866.141272,0,0,1,0,0
331.997291,1,866.205056,0,0,0,0,1
331.863409,1,866.342026,0,0,0,0,1
331.828617,1,866.633562,0,0,0,0,1
-126.081655,1,866.780452,0,0,1,0,0
331.931001,1,866.925571,0,0,0,0,1
331.800057,1,867.014282,0,0,0,0,1
160.519268,10,867.606447,0,0,1,0,0
674.929056,38,876.116581,0,0,1,0,0
331.863412,1,876.168014,0,0,0,0,1
0.400751,6,876.538114,0,0,1,0,0
391.255514,17,877.488278,0,0,1,0,0
358.815321,21,879.043593,0,0,1,0,0
523.979799,25,882.082806,1,0,0,0,0
331.778865,1,882.271035,0,0,0,0,1
331.88173,1,882.418711,0,0,1,0,0
171.057324,11,883.220935,0,0,1,0,0
-119.879383,4,883.690006,0,0,1,0,0
193.36906,11,903.51169,0,0,1,0,0
331.991638,1,903.559623,0,0,0,0,1
43.146241,9,904.106118,0,0,1,0,0
-117.778506,3,904.56538,0,0,1,0,0
331.863409,1,904.601473,0,0,0,0,1
331.881732,1,904.727797,0,0,1,0,0
800.804744,34,906.935922,1,0,0,0,0
331.831123,1,907.00217,0,0,0,0,1
331.846564,1,907.109213,0,0,1,0,0
867.150417,36,909.595888,0,0,1,0,0
331.997286,1,909.68975,0,0,0,0,1
331.968286,1,909.813502,0,0,0,0,1
331.85929,1,909.98111,1,0,0,0,0
331.968282,1,910.38656,0,0,0,0,1
52.999697,7,911.308511,0,0,1,0,0
331.938687,1,911.498558,0,0,0,0,1
331.99729,1,911.639958,0,0,0,0,1
331.778867,1,911.761065,0,0,0,0,1
-110.861618,6,911.926558,0,0,1,0,0
429.921581,20,919.340294,0,0,1,0,0
26.202288,8,919.570032,0,0,1,0,0
331.800053,1,919.622759,0,0,0,0,1
331.859287,1,919.750367,1,0,0,0,0
331.778865,1,919.84973,0,0,0,0,1
526.996545,21,921.104058,0,0,1,0,0
-14.169733,7,921.641983,0,0,1,0,0
331.846564,1,921.72861,0,0,1,0,0
331.909691,1,921.817224,0,0,1,0,0
972.90376,36,923.314725,0,0,1,0,0
-123.026864,5,923.446375,0,0,1,0,0
500.517392,20,924.016209,0,0,1,0,0
331.881733,1,924.067394,0,0,1,0,0
331.945127,1,924.139721,0,0,0,0,1
331.846564,1,924.232606,0,0,1,0,0
-111.718822,5,924.355775,0,0,1,0,0
521.697211,25,925.674197,0,0,1,0,0
-142.920619,11,925.875184,0,0,1,0,0
331.808929,1,925.923599,0,0,0,0,1
318.604842,16,927.085356,0,0,1,0,0
-20.374258,7,927.511401,0,0,1,0,0
21.772429,7,928.062392,0,0,1,0,0
331.826742,1,928.366404,0,0,0,0,1
331.939538,1,928.645335,0,0,0,0,1
331.945641,1,928.78441,0,0,0,0,1
331.826745,1,928.886297,0,0,0,0,1
331.931002,1,928.977147,0,0,0,0,1
-129.9184,1,929.40611,0,0,1,0,0
331.939542,1,929.460176,0,0,0,0,1
397.991075,22,931.702136,0,0,1,0,0
885.92663,30,933.23793,0,0,1,0,0
331.863408,1,933.294364,0,0,0,0,1
-132.098657,6,933.448359,0,0,1,0,0
1308.98593,50,970.229821,0,0,1,0,0
166.321383,11,971.519541,0,0,1,0,0
451.42631,25,973.484873,0,0,1,0,0
331.859287,1,973.626236,1,0,0,0,0
331.828616,1,979.79696,0,0,0,0,1
629.101707,32,981.959303,0,0,1,0,0
27.497731,5,982.256237,0,0,1,0,0
331.86341,1,982.332309,0,0,0,0,1
331.909691,1,982.456475,0,0,1,0,0
181.911865,11,983.765464,0,0,1,0,0
224.986055,12,985.185328,0,0,1,0,0
-129.740518,1,985.339597,0,0,1,0,0
331.931,1,985.489805,0,0,0,0,1
331.939539,1,985.601396,0,0,0,0,1
279.477304,16,986.917883,0,0,1,0,0
331.778861,1,987.042753,0,0,0,0,1
332.678655,16,988.362705,0,0,1,0,0
613.741385,25,990.566979,0,0,1,0,0
331.828616,1,990.698153,0,0,0,0,1
-121.28741,5,990.916829,0,0,1,0,0
331.800056,1,990.95519,0,0,0,0,1
574.862066,23,993.121628,1,0,0,0,0
216.271314,17,994.693599,0,0,1,0,0
331.826741,1,994.862172,0,0,0,0,1
618.354564,12,995.844599,0,0,0,0,1
324.129457,1,995.982696,0,0,1,0,0
331.997289,1,996.055375,0,0,0,0,1
331.931004,1,996.222654,0,0,0,0,1
-91.065114,2,996.351878,0,0,1,0,0
20.171729,8,997.358412,0,0,1,0,0
-183.250281,5,997.671784,0,0,1,0,0
331.863412,1,997.721927,0,0,0,0,1
147.066022,9,998.295617,0,0,1,0,0
38.322427,5,998.38816,0,0,1,0,0
-118.33838,3,998.462597,1,0,0,0,0
331.863407,1,998.50907,0,0,0,0,1
529.323288,23,998.824713,0,0,1,0,0
372.463915,16,1005.588497,1,0,0,0,0
378.089993,18,1006.805359,0,0,1,0,0
1098.56519,46,1012.650089,1,0,0,0,0
351.924948,17,1014.283699,0,0,1,0,0
