#{"t_start": 1771280712.541704, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
28.826743,1,8292.737406,0,0,0,0,1
37.93954,1,8293.140155,0,0,0,0,1
17.077024,1,8295.441552,0,0,1,0,0
-137.715444,5,8297.834962,0,0,1,0,0
28.93954,1,8298.218433,0,0,0,0,1
28.826743,1,8298.69604,0,0,0,0,1
281.88843,16,8311.43054,0,0,1,0,0
37.909528,1,8311.825746,0,0,0,0,1
-206.527246,13,8313.757251,0,0,1,0,0
17.077024,1,8316.070178,0,0,1,0,0
487.881733,1,8316.485337,0,0,1,0,0
53.709983,8,8318.889375,0,0,1,0,0
-126.638568,5,8322.299954,0,0,1,0,0
185.467287,15,8325.529643,0,0,1,0,0
1282.554503,50,8387.062557,0,0,1,0,0
28.800053,1,8387.429105,0,0,0,0,1
-16.789694,6,8389.567801,0,0,1,0,0
28.93954,1,8389.987795,0,0,0,0,1
28.826743,1,8390.443319,0,0,0,0,1
926.61672,44,8400.19189,0,0,1,0,0
37.772049,10,8405.046167,0,0,1,0,0
37.93954,1,8405.479584,0,0,0,0,1
37.826743,1,8405.944955,0,0,0,0,1
28.778864,1,8406.376596,0,0,0,0,1
487.881734,1,8406.879751,0,0,1,0,0
-193.695831,9,8408.315626,0,0,1,0,0
28.800053,1,8408.655293,0,0,0,0,1
28.82862,1,8409.089273,0,0,0,0,1
28.800053,1,8409.490808,0,0,0,0,1
-198.663258,8,8410.492901,0,0,1,0,0
557.237484,23,8427.965259,0,0,1,0,0
37.778864,1,8428.319767,0,0,0,0,1
470.737511,22,8435.611348,1,0,0,0,0
480.129458,1,8436.09146,0,0,1,0,0
37.800053,1,8436.432884,0,0,0,0,1
28.859287,1,8436.847973,1,0,0,0,0
214.822024,11,8452.533531,0,0,1,0,0
208.027889,22,8477.681758,0,0,1,0,0
37.99729,1,8478.047219,0,0,0,0,1
28.863408,1,8478.47155,0,0,0,0,1
511.851988,29,8488.839611,0,0,1,0,0
225.168844,12,8503.710163,0,0,1,0,0
14.75249,9,8505.000128,0,0,1,0,0
276.743603,13,8521.586054,0,0,1,0,0
632.948,35,8530.099652,0,0,1,0,0
28.778864,1,8530.50412,0,0,0,0,1
478.881733,1,8531.003722,0,0,1,0,0
520.608736,24,8540.557201,0,0,1,0,0
-24.36898,7,8542.502391,0,0,1,0,0
28.93954,1,8542.950812,0,0,0,0,1
28.778864,1,8543.575761,0,0,0,0,1
2024.640297,79,8579.308838,0,0,1,0,0
648.393587,39,8585.42244,0,0,1,0,0
-148.296399,6,8589.678457,0,0,1,0,0
29.872184,10,8601.169858,0,0,1,0,0
37.826743,1,8601.602813,0,0,0,0,1
743.353652,34,8614.550415,0,0,1,0,0
877.120781,42,8630.544343,0,0,1,0,0
439.865986,23,8634.300452,0,0,1,0,0
28.82862,1,8634.631955,0,0,0,0,1
545.070098,25,8639.459266,1,0,0,0,0
817.653103,43,8649.668658,0,0,1,0,0
599.337777,30,8655.791665,0,0,1,0,0
28.778864,1,8656.201263,0,0,0,0,1
295.98829,16,8664.171734,0,0,1,0,0
28.800053,1,8664.554211,0,0,0,0,1
28.800053,1,8664.919307,0,0,0,0,1
37.99729,1,8665.325094,0,0,0,0,1
487.852828,1,8665.67197,0,0,1,0,0
28.931002,1,8666.070364,0,0,0,0,1
341.663483,17,8676.688015,0,0,1,0,0
107.701584,10,8685.75735,0,0,1,0,0
478.90969,1,8686.208857,0,0,1,0,0
25.988192,1,8686.761361,0,0,1,0,0
475.076098,21,8695.415782,0,0,1,0,0
1172.358699,47,8712.424014,1,0,0,0,0
17.261467,1,8713.176045,0,0,1,0,0
28.800053,1,8713.615333,0,0,0,0,1
37.997289,1,8714.035901,0,0,0,0,1
478.90969,1,8714.557027,0,0,1,0,0
28.875059,1,8715.027242,0,0,0,0,1
778.981847,36,8728.130179,0,0,1,0,0
28.99729,1,8728.757054,0,0,0,0,1
478.852829,1,8729.100112,0,0,1,0,0
23.611898,1,8729.521343,0,0,1,0,0
478.881733,1,8729.958327,0,0,1,0,0
334.937737,18,8737.802322,0,0,1,0,0
28.778864,1,8738.203592,0,0,0,0,1
471.129458,1,8738.751082,0,0,1,0,0
28.831123,1,8739.114792,0,0,0,0,1
487.888919,1,8739.567183,0,0,1,0,0
400.143796,18,8753.550488,0,0,1,0,0
331.985921,21,8758.757787,0,0,1,0,0
37.863408,1,8759.214587,0,0,0,0,1
-67.605215,4,8760.553483,0,0,1,0,0
28.863408,1,8760.925068,0,0,0,0,1
478.90969,1,8761.437121,0,0,1,0,0
-153.653359,3,8766.634337,0,0,1,0,0
28.859287,1,8766.943671,1,0,0,0,0
471.129458,1,8767.444516,0,0,1,0,0
52.896753,2,8769.856034,0,0,1,0,0
28.826743,1,8770.212477,0,0,0,0,1
802.53305,35,8787.948256,0,0,1,0,0
-196.844359,7,8789.000906,0,0,1,0,0
857.917165,41,8825.199139,0,0,1,0,0
1240.287963,54,8903.787624,0,0,1,0,0
638.151684,35,8913.726003,0,0,1,0,0
28.931002,1,8914.204572,0,0,0,0,1
266.897201,13,8935.236145,0,0,1,0,0
28.778864,1,8935.619786,0,0,0,0,1
229.886699,17,8950.808591,0,0,1,0,0
637.436676,35,8966.344365,0,0,1,0,0
28.938687,1,8966.85125,0,0,0,0,1
28.968284,1,8967.417424,0,0,0,0,1
-17.527194,6,8969.572357,0,0,1,0,0
28.826743,1,8969.999287,0,0,0,0,1
55.896149,11,8974.963444,0,0,1,0,0
28.93954,1,8975.300657,0,0,0,0,1
37.863408,1,8975.741691,0,0,0,0,1
524.338572,25,8983.269701,0,0,1,0,0
28.931002,1,8983.734622,0,0,0,0,1
28.863408,1,8984.150709,0,0,0,0,1
5.441162,9,8988.150126,0,0,1,0,0
28.920203,1,8988.662177,0,0,0,0,1
-188.263775,5,8991.167825,0,0,1,0,0
-122.506057,7,8994.100358,0,0,1,0,0
306.701885,17,9013.379912,0,0,1,0,0
28.931002,1,9013.809642,0,0,0,0,1
-122.506057,7,9017.145858,0,0,1,0,0
842.061769,42,9027.239288,0,0,1,0,0
28.99729,1,9027.641084,0,0,0,0,1
471.129458,1,9028.110507,0,0,1,0,0
37.800053,1,9028.524613,0,0,0,0,1
28.826743,1,9029.01828,0,0,0,0,1
